Year	Month	Day	Hour	V(m/s)
2010	4	19	3	0.47
2010	4	19	4	0.845
2010	4	19	5	0.785
2010	4	19	6	0.985
2010	4	19	7	0.655
2010	4	19	8	0.91
2010	4	19	9	1.335
2010	4	19	10	2.22
2010	4	19	11	2.095
2010	4	19	12	2.6
2010	4	19	13	3.225
2010	4	19	14	2.715
2010	4	19	15	3.315
2010	4	19	16	2.885
2010	4	19	17	3.495
2010	4	19	18	3.27
2010	4	19	19	2.625
2010	4	19	20	1.065
2010	4	19	21	0.995
2010	4	19	22	0.62
2010	4	19	23	0.43
2010	4	20	0	0.24
2010	4	20	1	0.015
2010	4	20	2	0.575
2010	4	20	3	0.815
2010	4	20	4	0.49
2010	4	20	5	0.74
2010	4	20	6	0.45
2010	4	20	7	0.635
2010	4	20	8	1.145
2010	4	20	9	1.905
2010	4	20	10	2.55
2010	4	20	11	2.585
2010	4	20	12	2.675
2010	4	20	13	2.62
2010	4	20	14	2.35
2010	4	20	15	2.51
2010	4	20	16	2.105
2010	4	20	17	1.83
2010	4	20	18	1.81
2010	4	20	19	1.82
2010	4	20	20	0.455
2010	4	20	21	0.815
2010	4	20	22	1.675
2010	4	20	23	1.655
2010	4	21	0	1.715
2010	4	21	1	1.705
2010	4	21	2	1.935
2010	4	21	3	1.485
2010	4	21	4	1.025
2010	4	21	5	0.48
2010	4	21	6	1.18
2010	4	21	7	1.78
2010	4	21	8	1.785
2010	4	21	9	2.405
2010	4	21	10	2.77
2010	4	21	11	3.095
2010	4	21	12	2.885
2010	4	21	13	2.33
2010	4	21	14	2.605
2010	4	21	15	2.26
2010	4	21	16	2.18
2010	4	21	17	3.295
2010	4	21	18	1.7
2010	4	21	19	1.35
2010	4	21	20	1.555
2010	4	21	21	1.47
2010	4	21	22	1.52
2010	4	21	23	1.355
2010	4	22	0	1.535
2010	4	22	1	1.43
2010	4	22	2	1.29
2010	4	22	3	1.75
2010	4	22	4	1.305
2010	4	22	5	0.625
2010	4	22	6	0.16
2010	4	22	7	0.79
2010	4	22	8	0.97
2010	4	22	9	1.58
2010	4	22	10	0.84
2010	4	22	11	1.78
2010	4	22	12	2.445
2010	4	22	13	2.765
2010	4	22	14	2.225
2010	4	22	15	2.25
2010	4	22	16	4.035
2010	4	22	17	3.415
2010	4	22	18	4.075
2010	4	22	19	3.66
2010	4	22	20	1.94
2010	4	22	21	1.955
2010	4	22	22	2.6
2010	4	22	23	2.645
2010	4	23	0	4.27
2010	4	23	1	4.26
2010	4	23	2	3.445
2010	4	23	3	5.11
2010	4	23	4	5.305
2010	4	23	5	4.415
2010	4	23	6	3.23
2010	4	23	7	2.705
2010	4	23	8	2.5
2010	4	23	9	3.02
2010	4	23	10	3.335
2010	4	23	11	3.205
2010	4	23	12	3.59
2010	4	23	13	3.985
2010	4	23	14	5.025
2010	4	23	15	4.425
2010	4	23	16	4.35
2010	4	23	17	4.255
2010	4	23	18	4.565
2010	4	23	19	4.685
2010	4	23	20	4.145
2010	4	23	21	3.67
2010	4	23	22	3.21
2010	4	23	23	2.32
2010	4	24	0	2.67
2010	4	24	1	2
2010	4	24	2	2.47
2010	4	24	3	2.73
2010	4	24	4	3.105
2010	4	24	5	2.26
2010	4	24	6	3.24
2010	4	24	7	4.18
2010	4	24	8	3.925
2010	4	24	9	3.615
2010	4	24	10	2.93
2010	4	24	11	4.37
2010	4	24	12	4.495
2010	4	24	13	4.24
2010	4	24	14	3.9
2010	4	24	15	5.86
2010	4	24	16	4.295
2010	4	24	17	3.32
2010	4	24	18	4.655
2010	4	24	19	2.64
2010	4	24	20	2.435
2010	4	24	21	1.94
2010	4	24	22	2.84
2010	4	24	23	3.925
2010	4	25	0	4.03
2010	4	25	1	3.865
2010	4	25	2	4.25
2010	4	25	3	5.415
2010	4	25	4	4.215
2010	4	25	5	3.985
2010	4	25	6	2.39
2010	4	25	7	4.155
2010	4	25	8	4.69
2010	4	25	9	4.035
2010	4	25	10	5.085
2010	4	25	11	4.275
2010	4	25	12	4.54
2010	4	25	13	4.725
2010	4	25	14	5.365
2010	4	25	15	5.07
2010	4	25	16	4.71
2010	4	25	17	4.41
2010	4	25	18	4.25
2010	4	25	19	5.485
2010	4	25	20	3.915
2010	4	25	21	3.925
2010	4	25	22	2.73
2010	4	25	23	0.965
2010	4	26	0	0.82
2010	4	26	1	0.83
2010	4	26	2	1.99
2010	4	26	3	2.07
2010	4	26	4	2.075
2010	4	26	5	2.93
2010	4	26	6	2.19
2010	4	26	7	2.62
2010	4	26	8	4.385
2010	4	26	9	4.375
2010	4	26	10	3.975
2010	4	26	11	3.94
2010	4	26	12	2.35
2010	4	26	13	2.415
2010	4	26	14	3.045
2010	4	26	15	2.77
2010	4	26	16	2.655
2010	4	26	17	2.505
2010	4	26	18	2.67
2010	4	26	19	1.99
2010	4	26	20	1.03
2010	4	26	21	0.675
2010	4	26	22	0.565
2010	4	26	23	0.865
2010	4	27	0	1.465
2010	4	27	1	1.245
2010	4	27	2	1.155
2010	4	27	3	0.855
2010	4	27	4	0.525
2010	4	27	5	0.48
2010	4	27	6	0.355
2010	4	27	7	0.405
2010	4	27	8	1.225
2010	4	27	9	2.315
2010	4	27	10	2.005
2010	4	27	11	2.005
2010	4	27	12	2.665
2010	4	27	13	2.825
2010	4	27	14	3.035
2010	4	27	15	2.83
2010	4	27	16	2.655
2010	4	27	17	2.41
2010	4	27	18	2.545
2010	4	27	19	2.88
2010	4	27	20	3.82
2010	4	27	21	3.415
2010	4	27	22	3.08
2010	4	27	23	3.34
2010	4	28	0	5.115
2010	4	28	1	4.385
2010	4	28	2	4.54
2010	4	28	3	3.595
2010	4	28	4	3.7
2010	4	28	5	4.23
2010	4	28	6	3.025
2010	4	28	7	5.165
2010	4	28	8	4.495
2010	4	28	9	3.15
2010	4	28	10	2.3
2010	4	28	11	3.255
2010	4	28	12	3.83
2010	4	28	13	2.8
2010	4	28	14	4.385
2010	4	28	15	2.9
2010	4	28	16	3.53
2010	4	28	17	4.9
2010	4	28	18	5.12
2010	4	28	19	2.935
2010	4	28	20	2.465
2010	4	28	21	2.65
2010	4	28	22	1.96
2010	4	28	23	1.98
2010	4	29	0	3.4
2010	4	29	1	4.28
2010	4	29	2	5.235
2010	4	29	3	2.785
2010	4	29	4	6.385
2010	4	29	5	5.52
2010	4	29	6	5.97
2010	4	29	7	4.65
2010	4	29	8	5.105
2010	4	29	9	4.68
2010	4	29	10	5.04
2010	4	29	11	6.115
2010	4	29	12	7.145
2010	4	29	13	6.525
2010	4	29	14	5.365
2010	4	29	15	6.62
2010	4	29	16	6.485
2010	4	29	17	5.4
2010	4	29	18	5.995
2010	4	29	19	5.43
2010	4	29	20	3.755
2010	4	29	21	4.715
2010	4	29	22	4.275
2010	4	29	23	3.83
2010	4	30	0	4.075
2010	4	30	1	4.04
2010	4	30	2	3.75
2010	4	30	3	3.72
2010	4	30	4	4.34
2010	4	30	5	4.06
2010	4	30	6	4.54
2010	4	30	7	3.825
2010	4	30	8	3.355
2010	4	30	9	3.205
2010	4	30	10	4.355
2010	4	30	11	4.71
2010	4	30	12	4.245
2010	4	30	13	3.685
2010	4	30	14	4.045
2010	4	30	15	3.67
2010	4	30	16	3.95
2010	4	30	17	3.975
2010	4	30	18	2.55
2010	4	30	19	2.4
2010	4	30	20	2.35
2010	4	30	21	2.005
2010	4	30	22	2.54
2010	4	30	23	2.25
2010	5	1	0	2.535
2010	5	1	1	2.41
2010	5	1	2	3.145
2010	5	1	3	2.95
2010	5	1	4	2.66
2010	5	1	5	2.705
2010	5	1	6	1.95
2010	5	1	7	2.28
2010	5	1	8	2.675
2010	5	1	9	2.565
2010	5	1	10	3.035
2010	5	1	11	3
2010	5	1	12	3.935
2010	5	1	13	5.46
2010	5	1	14	3.62
2010	5	1	15	3.41
2010	5	1	16	2.34
2010	5	1	17	3.48
2010	5	1	18	3.73
2010	5	1	19	5.92
2010	5	1	20	5.615
2010	5	1	21	4.805
2010	5	1	22	3.715
2010	5	1	23	4.96
2010	5	2	0	3.445
2010	5	2	1	3.355
2010	5	2	2	2.28
2010	5	2	3	3.255
2010	5	2	4	2.925
2010	5	2	5	3.375
2010	5	2	6	3.215
2010	5	2	7	2.885
2010	5	2	8	2.325
2010	5	2	9	1.58
2010	5	2	10	2.005
2010	5	2	11	3.525
2010	5	2	12	3.705
2010	5	2	13	3.495
2010	5	2	14	3.21
2010	5	2	15	3.985
2010	5	2	16	4.665
2010	5	2	17	4.405
2010	5	2	18	4.69
2010	5	2	19	4.455
2010	5	2	20	5.595
2010	5	2	21	5.675
2010	5	2	22	4.985
2010	5	2	23	7.14
2010	5	3	0	4.515
2010	5	3	1	2.8
2010	5	3	2	5.1
2010	5	3	3	6.88
2010	5	3	4	7.77
2010	5	3	5	6.27
2010	5	3	6	6.24
2010	5	3	7	6.74
2010	5	3	8	6.58
2010	5	3	9	5.485
2010	5	3	10	4.48
2010	5	3	11	3.3
2010	5	3	12	2.955
2010	5	3	13	3.84
2010	5	3	14	2.52
2010	5	3	15	2.495
2010	5	3	16	4.76
2010	5	3	17	7.08
2010	5	3	18	9.38
2010	5	3	19	5.535
2010	5	3	20	3.51
2010	5	3	21	4.61
2010	5	3	22	6.505
2010	5	3	23	7
2010	5	4	0	7.95
2010	5	4	1	7.52
2010	5	4	2	8.345
2010	5	4	3	8.29
2010	5	4	4	7.755
2010	5	4	5	8.15
2010	5	4	6	9.47
2010	5	4	7	9.355
2010	5	4	8	5.92
2010	5	4	9	7.47
2010	5	4	10	9.63
2010	5	4	11	7.89
2010	5	4	12	5.445
2010	5	4	13	7.52
2010	5	4	14	7.275
2010	5	4	15	6.87
2010	5	4	16	5.575
2010	5	4	17	6.18
2010	5	4	18	5.03
2010	5	4	19	4.785
2010	5	4	20	2.84
2010	5	4	21	1.255
2010	5	4	22	1.05
2010	5	4	23	1.81
2010	5	5	0	0.805
2010	5	5	1	0.865
2010	5	5	2	0.685
2010	5	5	3	0.51
2010	5	5	4	0.73
2010	5	5	5	0.815
2010	5	5	6	1.395
2010	5	5	7	1.955
2010	5	5	8	2.135
2010	5	5	9	1.93
2010	5	5	10	1.38
2010	5	5	11	1.845
2010	5	5	12	2.205
2010	5	5	13	2.265
2010	5	5	14	4.215
2010	5	5	15	4.985
2010	5	5	16	5.985
2010	5	5	17	4.905
2010	5	5	18	3.22
2010	5	5	19	1.675
2010	5	5	20	2.45
2010	5	5	21	1.445
2010	5	5	22	2.225
2010	5	5	23	2.985
2010	5	6	0	2.38
2010	5	6	1	3.415
2010	5	6	2	2
2010	5	6	3	2.835
2010	5	6	4	3.23
2010	5	6	5	2.025
2010	5	6	6	2.03
2010	5	6	7	2.43
2010	5	6	8	2.04
2010	5	6	9	3
2010	5	6	10	3.2
2010	5	6	11	2.5
2010	5	6	12	2.455
2010	5	6	13	2.905
2010	5	6	14	4.265
2010	5	6	15	3.64
2010	5	6	16	4.475
2010	5	6	17	3.48
2010	5	6	18	2.81
2010	5	6	19	2.395
2010	5	6	20	2.81
2010	5	6	21	2.86
2010	5	6	22	2.265
2010	5	6	23	0.965
2010	5	7	0	1.2
2010	5	7	1	0.945
2010	5	7	2	0.825
2010	5	7	3	1.02
2010	5	7	4	0.955
2010	5	7	5	0.975
2010	5	7	6	0.83
2010	5	7	7	0.205
2010	5	7	8	0.505
2010	5	7	9	0.965
2010	5	7	10	1.7
2010	5	7	11	1.285
2010	5	7	12	1.19
2010	5	7	13	2.11
2010	5	7	14	2.175
2010	5	7	15	2.13
2010	5	7	16	2.26
2010	5	7	17	2.105
2010	5	7	18	2.065
2010	5	7	19	1.57
2010	5	7	20	0.825
2010	5	7	21	0.045
2010	5	7	22	0.38
2010	5	7	23	0.465
2010	5	8	0	0.84
2010	5	8	1	1
2010	5	8	2	1.225
2010	5	8	3	1
2010	5	8	4	1.18
2010	5	8	5	1.31
2010	5	8	6	1.12
2010	5	8	7	1.215
2010	5	8	8	1.79
2010	5	8	9	2.12
2010	5	8	10	1.79
2010	5	8	11	2.21
2010	5	8	12	2.085
2010	5	8	13	2.625
2010	5	8	14	2.67
2010	5	8	15	2.565
2010	5	8	16	2.88
2010	5	8	17	4.095
2010	5	8	18	3.1
2010	5	8	19	3.705
2010	5	8	20	2.725
2010	5	8	21	0.9
2010	5	8	22	0.665
2010	5	8	23	0.46
2010	5	9	0	0.32
2010	5	9	1	0.185
2010	5	9	2	0.855
2010	5	9	3	0.81
2010	5	9	4	0.885
2010	5	9	5	1.195
2010	5	9	6	0.845
2010	5	9	7	0.79
2010	5	9	8	1.385
2010	5	9	9	2.235
2010	5	9	10	2.82
2010	5	9	11	2.615
2010	5	9	12	2.83
2010	5	9	13	3.21
2010	5	9	14	3.065
2010	5	9	15	3.045
2010	5	9	16	2.5
2010	5	9	17	1.3
2010	5	9	18	1.07
2010	5	9	19	1.525
2010	5	9	20	1.13
2010	5	9	21	0.815
2010	5	9	22	0.85
2010	5	9	23	1.23
2010	5	10	0	1.55
2010	5	10	1	1.085
2010	5	10	2	1.655
2010	5	10	3	1.205
2010	5	10	4	1.465
2010	5	10	5	2.65
2010	5	10	6	2.295
2010	5	10	7	2.9
2010	5	10	8	3.525
2010	5	10	9	3.82
2010	5	10	10	3.19
2010	5	10	11	4.245
2010	5	10	12	3.45
2010	5	10	13	3.48
2010	5	10	14	3.13
2010	5	10	15	3.82
2010	5	10	16	3.155
2010	5	10	17	1.915
2010	5	10	18	3.78
2010	5	10	19	3.75
2010	5	10	20	2.015
2010	5	10	21	0.46
2010	5	10	22	1.455
2010	5	10	23	1.86
2010	5	11	0	1.64
2010	5	11	1	1.515
2010	5	11	2	2.15
2010	5	11	3	2.06
2010	5	11	4	2.53
2010	5	11	5	1.915
2010	5	11	6	1.59
2010	5	11	7	1.39
2010	5	11	8	1.765
2010	5	11	9	1.605
2010	5	11	10	1.615
2010	5	11	11	1.935
2010	5	11	12	2.045
2010	5	11	13	2.26
2010	5	11	14	2.135
2010	5	11	15	2.58
2010	5	11	16	2.545
2010	5	11	17	2.255
2010	5	11	18	1.95
2010	5	11	19	1.94
2010	5	11	20	1.34
2010	5	11	21	1.785
2010	5	11	22	1.645
2010	5	11	23	1.63
2010	5	12	0	1.745
2010	5	12	1	2.08
2010	5	12	2	1.43
2010	5	12	3	0.41
2010	5	12	4	0.54
2010	5	12	5	0.28
2010	5	12	6	0.11
2010	5	12	7	1.055
2010	5	12	8	1.475
2010	5	12	9	1.58
2010	5	12	10	1.755
2010	5	12	11	2.25
2010	5	12	12	2.62
2010	5	12	13	2.895
2010	5	12	14	2.565
2010	5	12	15	2.395
2010	5	12	16	2.27
2010	5	12	17	1.955
2010	5	12	18	1.805
2010	5	12	19	1.665
2010	5	12	20	1.505
2010	5	12	21	1.58
2010	5	12	22	1.46
2010	5	12	23	1.22
2010	5	13	0	1.38
2010	5	13	1	1.37
2010	5	13	2	1.325
2010	5	13	3	1.13
2010	5	13	4	1.18
2010	5	13	5	1.08
2010	5	13	6	1.065
2010	5	13	7	1.4
2010	5	13	8	1.98
2010	5	13	9	2.245
2010	5	13	10	2.105
2010	5	13	11	1.835
2010	5	13	12	1.63
2010	5	13	13	1.745
2010	5	13	14	1.02
2010	5	13	15	1.27
2010	5	13	16	1.21
2010	5	13	17	0.965
2010	5	13	18	1.605
2010	5	13	19	1.885
2010	5	13	20	0.48
2010	5	13	21	0
2010	5	13	22	0.04
2010	5	13	23	0.05
2010	5	14	0	0.1
2010	5	14	1	0.605
2010	5	14	2	0.405
2010	5	14	3	0.6
2010	5	14	4	0.705
2010	5	14	5	0.515
2010	5	14	6	0.48
2010	5	14	7	0.67
2010	5	14	8	1.09
2010	5	14	9	2.325
2010	5	14	10	2.315
2010	5	14	11	2.19
2010	5	14	12	2.01
2010	5	14	13	2.305
2010	5	14	14	2.305
2010	5	14	15	1.885
2010	5	14	16	1.665
2010	5	14	17	0.525
2010	5	14	18	2.575
2010	5	14	19	1.49
2010	5	14	20	0.735
2010	5	14	21	0.475
2010	5	14	22	0.32
2010	5	14	23	0.69
2010	5	15	0	0.145
2010	5	15	1	0.365
2010	5	15	2	0.67
2010	5	15	3	0.71
2010	5	15	4	1.12
2010	5	15	5	0.465
2010	5	15	6	0.91
2010	5	15	7	1.1
2010	5	15	8	1.805
2010	5	15	9	1.745
2010	5	15	10	2.055
2010	5	15	11	2.37
2010	5	15	12	1.88
2010	5	15	13	1.915
2010	5	15	14	1.68
2010	5	15	15	3.255
2010	5	15	16	2.585
2010	5	15	17	2.725
2010	5	15	18	2.985
2010	5	15	19	2.515
2010	5	15	20	1.825
2010	5	15	21	0.855
2010	5	15	22	1.05
2010	5	15	23	1.005
2010	5	16	0	1.2
2010	5	16	1	1.125
2010	5	16	2	1.085
2010	5	16	3	0.76
2010	5	16	4	0.275
2010	5	16	5	0.315
2010	5	16	6	0
2010	5	16	7	0.435
2010	5	16	8	1.05
2010	5	16	9	1.575
2010	5	16	10	1.64
2010	5	16	11	2.215
2010	5	16	12	1.62
2010	5	16	13	1.92
2010	5	16	14	2.075
2010	5	16	15	3.17
2010	5	16	16	2.17
2010	5	16	17	3.605
2010	5	16	18	3.635
2010	5	16	19	3.17
2010	5	16	20	1.065
2010	5	16	21	0.395
2010	5	16	22	0.22
2010	5	16	23	0.8
2010	5	17	0	0.71
2010	5	17	1	0.785
2010	5	17	2	0.465
2010	5	17	3	0.75
2010	5	17	4	0.955
2010	5	17	5	0.785
2010	5	17	6	0.94
2010	5	17	7	0.265
2010	5	17	8	0.36
2010	5	17	9	1.185
2010	5	17	10	1.725
2010	5	17	11	1.845
2010	5	17	12	2.14
2010	5	17	13	1.92
2010	5	17	14	1.73
2010	5	17	15	1.205
2010	5	17	16	1.29
2010	5	17	17	1.285
2010	5	17	18	0.91
2010	5	17	19	0.725
2010	5	17	20	1.065
2010	5	17	21	0.65
2010	5	17	22	1.125
2010	5	17	23	0.92
2010	5	18	0	1.67
2010	5	18	1	1.13
2010	5	18	2	1.435
2010	5	18	3	0.81
2010	5	18	4	1.03
2010	5	18	5	1.585
2010	5	18	6	2.11
2010	5	18	7	1.505
2010	5	18	8	0.89
2010	5	18	9	1.49
2010	5	18	10	0.95
2010	5	18	11	1.355
2010	5	18	12	2.08
2010	5	18	13	1.315
2010	5	18	14	1.285
2010	5	18	15	1.605
2010	5	18	16	2.71
2010	5	18	17	3.645
2010	5	18	18	3.515
2010	5	18	19	3.795
2010	5	18	20	3.74
2010	5	18	21	3.365
2010	5	18	22	2.26
2010	5	18	23	3.275
2010	5	19	0	4.425
2010	5	19	1	5.225
2010	5	19	2	5.135
2010	5	19	3	2.815
2010	5	19	4	3.29
2010	5	19	5	2.175
2010	5	19	6	2.985
2010	5	19	7	4.37
2010	5	19	8	3.89
2010	5	19	9	3.48
2010	5	19	10	4.8
2010	5	19	11	4.63
2010	5	19	12	3.415
2010	5	19	13	4.13
2010	5	19	14	3.735
2010	5	19	15	2.905
2010	5	19	16	2.8
2010	5	19	17	3.29
2010	5	19	18	3.945
2010	5	19	19	3.13
2010	5	19	20	2.565
2010	5	19	21	0.91
2010	5	19	22	1.28
2010	5	19	23	0.725
2010	5	20	0	0.42
2010	5	20	1	0.935
2010	5	20	2	1.475
2010	5	20	3	1.24
2010	5	20	4	0.32
2010	5	20	5	0.84
2010	5	20	6	1.13
2010	5	20	7	0.885
2010	5	20	8	1.645
2010	5	20	9	3.29
2010	5	20	10	4.495
2010	5	20	11	3.84
2010	5	20	12	2.255
2010	5	20	13	2.34
2010	5	20	14	3.09
2010	5	20	15	3.14
2010	5	20	16	3.385
2010	5	20	17	3.205
2010	5	20	18	3.15
2010	5	20	19	2.425
2010	5	20	20	0.935
2010	5	20	21	0.105
2010	5	20	22	0.07
2010	5	20	23	0.535
2010	5	21	0	0.815
2010	5	21	1	0.29
2010	5	21	2	0.145
2010	5	21	3	0.64
2010	5	21	4	0.985
2010	5	21	5	1.265
2010	5	21	6	1.695
2010	5	21	7	2.065
2010	5	21	8	1.965
2010	5	21	9	1.43
2010	5	21	10	1.22
2010	5	21	11	1.58
2010	5	21	12	1.975
2010	5	21	13	1.885
2010	5	21	14	1.54
2010	5	21	15	1.475
2010	5	21	16	1.415
2010	5	21	17	3.4
2010	5	21	18	2.315
2010	5	21	19	2.1
2010	5	21	20	3.055
2010	5	21	21	2.325
2010	5	21	22	2.6
2010	5	21	23	3.765
2010	5	22	0	3.205
2010	5	22	1	2.19
2010	5	22	2	2.245
2010	5	22	3	3.12
2010	5	22	4	1.775
2010	5	22	5	1.67
2010	5	22	6	1.66
2010	5	22	7	1.79
2010	5	22	8	1.43
2010	5	22	9	3.245
2010	5	22	10	2.98
2010	5	22	11	3.215
2010	5	22	12	3.44
2010	5	22	13	4.575
2010	5	22	14	3.665
2010	5	22	15	2.885
2010	5	22	16	3.065
2010	5	22	17	5.535
2010	5	22	18	5.84
2010	5	22	19	5.625
2010	5	22	20	5.66
2010	5	22	21	3.555
2010	5	22	22	3.145
2010	5	22	23	2.245
2010	5	23	0	0.615
2010	5	23	1	0.405
2010	5	23	2	1.035
2010	5	23	3	0.855
2010	5	23	4	0.52
2010	5	23	5	1.26
2010	5	23	6	1.56
2010	5	23	7	1.6
2010	5	23	8	2.45
2010	5	23	9	2.85
2010	5	23	10	3.515
2010	5	23	11	3.52
2010	5	23	12	3.55
2010	5	23	13	3.21
2010	5	23	14	2.505
2010	5	23	15	1.97
2010	5	23	16	1.64
2010	5	23	17	1.78
2010	5	23	18	1.43
2010	5	23	19	1.015
2010	5	23	20	1.525
2010	5	23	21	2.275
2010	5	23	22	1.51
2010	5	23	23	2.265
2010	5	24	0	3.51
2010	5	24	1	2.645
2010	5	24	2	1.11
2010	5	24	3	0.59
2010	5	24	4	0.945
2010	5	24	5	2.15
2010	5	24	6	2.025
2010	5	24	7	2.405
2010	5	24	8	3.86
2010	5	24	9	3.9
2010	5	24	10	3.3
2010	5	24	11	5.68
2010	5	24	12	8.12
2010	5	24	13	5.44
2010	5	24	14	3.25
2010	5	24	15	3.145
2010	5	24	16	6.105
2010	5	24	17	4.68
2010	5	24	18	3.8
2010	5	24	19	3.6
2010	5	24	20	2.505
2010	5	24	21	2
2010	5	24	22	2.14
2010	5	24	23	1.49
2010	5	25	0	0.925
2010	5	25	1	0.54
2010	5	25	2	0.535
2010	5	25	3	0.74
2010	5	25	4	0.665
2010	5	25	5	0.36
2010	5	25	6	0.965
2010	5	25	7	0.5
2010	5	25	8	0.475
2010	5	25	9	0.74
2010	5	25	10	1.32
2010	5	25	11	1.22
2010	5	25	12	1.53
2010	5	25	13	1.105
2010	5	25	14	1.11
2010	5	25	15	1.17
2010	5	25	16	1.24
2010	5	25	17	1.38
2010	5	25	18	1.535
2010	5	25	19	0.77
2010	5	25	20	0.92
2010	5	25	21	1.075
2010	5	25	22	1.06
2010	5	25	23	1.25
2010	5	26	0	1.565
2010	5	26	1	1.345
2010	5	26	2	1.105
2010	5	26	3	1.33
2010	5	26	4	0.83
2010	5	26	5	1.075
2010	5	26	6	1.405
2010	5	26	7	1.445
2010	5	26	8	1.79
2010	5	26	9	1.765
2010	5	26	10	1.88
2010	5	26	11	1.78
2010	5	26	12	1.63
2010	5	26	13	2.065
2010	5	26	14	2.7
2010	5	26	15	2.22
2010	5	26	16	2.535
2010	5	26	17	1.95
2010	5	26	18	1.88
2010	5	26	19	1.495
2010	5	26	20	1.23
2010	5	26	21	0.7
2010	5	26	22	0.315
2010	5	26	23	0.785
2010	5	27	0	0.925
2010	5	27	1	0.945
2010	5	27	2	0.595
2010	5	27	3	1.15
2010	5	27	4	0.905
2010	5	27	5	0.625
2010	5	27	6	1.38
2010	5	27	7	1.63
2010	5	27	8	1.905
2010	5	27	9	1.45
2010	5	27	10	1.94
2010	5	27	11	1.96
2010	5	27	12	1.845
2010	5	27	13	2.33
2010	5	27	14	2.62
2010	5	27	15	2.58
2010	5	27	16	2.305
2010	5	27	17	2.78
2010	5	27	18	2.27
2010	5	27	19	2.005
2010	5	27	20	1.77
2010	5	27	21	1.7
2010	5	27	22	1.455
2010	5	27	23	1.585
2010	5	28	0	1.11
2010	5	28	1	1.16
2010	5	28	2	1.315
2010	5	28	3	1.285
2010	5	28	4	1.47
2010	5	28	5	1.3
2010	5	28	6	1.04
2010	5	28	7	0.915
2010	5	28	8	1.23
2010	5	28	9	1.62
2010	5	28	10	2.02
2010	5	28	11	2.165
2010	5	28	12	2.18
2010	5	28	13	2.41
2010	5	28	14	4.98
2010	5	28	15	4.74
2010	5	28	16	5.285
2010	5	28	17	3.37
2010	5	28	18	3.38
2010	5	28	19	3.39
2010	5	28	20	4.135
2010	5	28	21	3.135
2010	5	28	22	1.135
2010	5	28	23	1.17
2010	5	29	0	1.335
2010	5	29	1	1.595
2010	5	29	2	2.495
2010	5	29	3	2.485
2010	5	29	4	3.945
2010	5	29	5	4.67
2010	5	29	6	4.03
2010	5	29	7	3.965
2010	5	29	8	3.785
2010	5	29	9	3.64
2010	5	29	10	2.795
2010	5	29	11	4.285
2010	5	29	12	3.58
2010	5	29	13	4.185
2010	5	29	14	3.36
2010	5	29	15	2.95
2010	5	29	16	3.335
2010	5	29	17	3.625
2010	5	29	18	3.535
2010	5	29	19	3.005
2010	5	29	20	2.755
2010	5	29	21	3.15
2010	5	29	22	2.09
2010	5	29	23	0.745
2010	5	30	0	0.55
2010	5	30	1	0.305
2010	5	30	2	0.15
2010	5	30	3	0.205
2010	5	30	4	0.065
2010	5	30	5	0.165
2010	5	30	6	0.18
2010	5	30	7	0.34
2010	5	30	8	1.165
2010	5	30	9	3.475
2010	5	30	10	3.76
2010	5	30	11	3.565
2010	5	30	12	3.36
2010	5	30	13	2.98
2010	5	30	14	3.26
2010	5	30	15	3.9
2010	5	30	16	4.275
2010	5	30	17	3.655
2010	5	30	18	2.705
2010	5	30	19	2.605
2010	5	30	20	0.965
2010	5	30	21	0.74
2010	5	30	22	0.06
2010	5	30	23	0
2010	5	31	0	0.08
2010	5	31	1	0.525
2010	5	31	2	0.225
2010	5	31	3	0.605
2010	5	31	4	0.125
2010	5	31	5	0.715
2010	5	31	6	0.475
2010	5	31	7	0.59
2010	5	31	8	0.46
2010	5	31	9	1.26
2010	5	31	10	1.56
2010	5	31	11	1.98
2010	5	31	12	1.82
2010	5	31	13	2.2
2010	5	31	14	3.74
2010	5	31	15	3.585
2010	5	31	16	3.885
2010	5	31	17	3.23
2010	5	31	18	2.06
2010	5	31	19	2.66
2010	5	31	20	2.935
2010	5	31	21	5.65
2010	5	31	22	4.67
2010	5	31	23	4.695
2010	6	1	0	4.885
