Year	Month	Day	Hour	Tamin ( C )
2010	5	21	19	-2.185
2010	5	21	20	-2.185
2010	5	21	21	-2.185
2010	5	21	22	-2.185
2010	5	21	23	-2.185
2010	5	22	0	-5.2
2010	5	22	1	-5.2
2010	5	22	2	-5.2
2010	5	22	3	-5.2
2010	5	22	4	-5.2
2010	5	22	5	-5.2
2010	5	22	6	-5.2
2010	5	22	7	-5.2
2010	5	22	8	-5.2
2010	5	22	9	-5.2
2010	5	22	10	-5.2
2010	5	22	11	-5.2
2010	5	22	12	-5.2
2010	5	22	13	-5.2
2010	5	22	14	-5.2
2010	5	22	15	-5.2
2010	5	22	16	-5.2
2010	5	22	17	-5.2
2010	5	22	18	-5.2
2010	5	22	19	-5.2
2010	5	22	20	-5.2
2010	5	22	21	-5.2
2010	5	22	22	-5.2
2010	5	22	23	-5.2
2010	5	23	0	-6.67
2010	5	23	1	-6.67
2010	5	23	2	-6.67
2010	5	23	3	-6.67
2010	5	23	4	-6.67
2010	5	23	5	-6.67
2010	5	23	6	-6.67
2010	5	23	7	-6.67
2010	5	23	8	-6.67
2010	5	23	9	-6.67
2010	5	23	10	-6.67
2010	5	23	11	-6.67
2010	5	23	12	-6.67
2010	5	23	13	-6.67
2010	5	23	14	-6.67
2010	5	23	15	-6.67
2010	5	23	16	-6.67
2010	5	23	17	-6.67
2010	5	23	18	-6.67
2010	5	23	19	-6.67
2010	5	23	20	-6.67
2010	5	23	21	-6.67
2010	5	23	22	-6.67
2010	5	23	23	-6.67
2010	5	24	0	-4.175
2010	5	24	1	-4.175
2010	5	24	2	-4.175
2010	5	24	3	-4.175
2010	5	24	4	-4.175
2010	5	24	5	-4.175
2010	5	24	6	-4.175
2010	5	24	7	-4.175
2010	5	24	8	-4.175
2010	5	24	9	-4.175
2010	5	24	10	-4.175
2010	5	24	11	-4.175
2010	5	24	12	-4.175
2010	5	24	13	-4.175
2010	5	24	14	-4.175
2010	5	24	15	-4.175
2010	5	24	16	-4.175
2010	5	24	17	-4.175
2010	5	24	18	-4.175
2010	5	24	19	-4.175
2010	5	24	20	-4.175
2010	5	24	21	-4.175
2010	5	24	22	-4.175
2010	5	24	23	-4.175
2010	5	25	0	-5.365
2010	5	25	1	-5.365
2010	5	25	2	-5.365
2010	5	25	3	-5.365
2010	5	25	4	-5.365
2010	5	25	5	-5.365
2010	5	25	6	-5.365
2010	5	25	7	-5.365
2010	5	25	8	-5.365
2010	5	25	9	-5.365
2010	5	25	10	-5.365
2010	5	25	11	-5.365
2010	5	25	12	-5.365
2010	5	25	13	-5.365
2010	5	25	14	-5.365
2010	5	25	15	-5.365
2010	5	25	16	-5.365
2010	5	25	17	-5.365
2010	5	25	18	-5.365
2010	5	25	19	-5.365
2010	5	25	20	-5.365
2010	5	25	21	-5.365
2010	5	25	22	-5.365
2010	5	25	23	-5.365
2010	5	26	0	3.66
2010	5	26	1	3.66
2010	5	26	2	3.66
2010	5	26	3	3.66
2010	5	26	4	3.66
2010	5	26	5	3.66
2010	5	26	6	3.66
2010	5	26	7	3.66
2010	5	26	8	3.66
2010	5	26	9	3.66
2010	5	26	10	3.66
2010	5	26	11	3.66
2010	5	26	12	3.66
2010	5	26	13	3.66
2010	5	26	14	3.66
2010	5	26	15	3.66
2010	5	26	16	3.66
2010	5	26	17	3.66
2010	5	26	18	3.66
2010	5	26	19	3.66
2010	5	26	20	3.66
2010	5	26	21	3.66
2010	5	26	22	3.66
2010	5	26	23	3.66
2010	5	27	0	4.975
2010	5	27	1	4.975
2010	5	27	2	4.975
2010	5	27	3	4.975
2010	5	27	4	4.975
2010	5	27	5	4.975
2010	5	27	6	4.975
2010	5	27	7	4.975
2010	5	27	8	4.975
2010	5	27	9	4.975
2010	5	27	10	4.975
2010	5	27	11	4.975
2010	5	27	12	4.975
2010	5	27	13	4.975
2010	5	27	14	4.975
2010	5	27	15	4.975
2010	5	27	16	4.975
2010	5	27	17	4.975
2010	5	27	18	4.975
2010	5	27	19	4.975
2010	5	27	20	4.975
2010	5	27	21	4.975
2010	5	27	22	4.975
2010	5	27	23	4.975
2010	5	28	0	-0.1
2010	5	28	1	-0.1
2010	5	28	2	-0.1
2010	5	28	3	-0.1
2010	5	28	4	-0.1
2010	5	28	5	-0.1
2010	5	28	6	-0.1
2010	5	28	7	-0.1
2010	5	28	8	-0.1
2010	5	28	9	-0.1
2010	5	28	10	-0.1
2010	5	28	11	-0.1
2010	5	28	12	-0.1
2010	5	28	13	-0.1
2010	5	28	14	-0.1
2010	5	28	15	-0.1
2010	5	28	16	-0.1
2010	5	28	17	-0.1
2010	5	28	18	-0.1
2010	5	28	19	-0.1
2010	5	28	20	-0.1
2010	5	28	21	-0.1
2010	5	28	22	-0.1
2010	5	28	23	-0.1
2010	5	29	0	-2.61
2010	5	29	1	-2.61
2010	5	29	2	-2.61
2010	5	29	3	-2.61
2010	5	29	4	-2.61
2010	5	29	5	-2.61
2010	5	29	6	-2.61
2010	5	29	7	-2.61
2010	5	29	8	-2.61
2010	5	29	9	-2.61
2010	5	29	10	-2.61
2010	5	29	11	-2.61
2010	5	29	12	-2.61
2010	5	29	13	-2.61
2010	5	29	14	-2.61
2010	5	29	15	-2.61
2010	5	29	16	-2.61
2010	5	29	17	-2.61
2010	5	29	18	-2.61
2010	5	29	19	-2.61
2010	5	29	20	-2.61
2010	5	29	21	-2.61
2010	5	29	22	-2.61
2010	5	29	23	-2.61
2010	5	30	0	-3.575
2010	5	30	1	-3.575
2010	5	30	2	-3.575
2010	5	30	3	-3.575
2010	5	30	4	-3.575
2010	5	30	5	-3.575
2010	5	30	6	-3.575
2010	5	30	7	-3.575
2010	5	30	8	-3.575
2010	5	30	9	-3.575
2010	5	30	10	-3.575
2010	5	30	11	-3.575
2010	5	30	12	-3.575
2010	5	30	13	-3.575
2010	5	30	14	-3.575
2010	5	30	15	-3.575
2010	5	30	16	-3.575
2010	5	30	17	-3.575
2010	5	30	18	-3.575
2010	5	30	19	-3.575
2010	5	30	20	-3.575
2010	5	30	21	-3.575
2010	5	30	22	-3.575
2010	5	30	23	-3.575
2010	5	31	0	0.235
2010	5	31	1	0.235
2010	5	31	2	0.235
2010	5	31	3	0.235
2010	5	31	4	0.235
2010	5	31	5	0.235
2010	5	31	6	0.235
2010	5	31	7	0.235
2010	5	31	8	0.235
2010	5	31	9	0.235
2010	5	31	10	0.235
2010	5	31	11	0.235
2010	5	31	12	0.235
2010	5	31	13	0.235
2010	5	31	14	0.235
2010	5	31	15	0.235
2010	5	31	16	0.235
2010	5	31	17	0.235
2010	5	31	18	0.235
2010	5	31	19	0.235
2010	5	31	20	0.235
2010	5	31	21	0.235
2010	5	31	22	0.235
2010	5	31	23	0.235
2010	6	1	0	2.345
2010	6	1	1	2.345
