Year	Month	Day	Hour	Tamax ( C )
2010	4	27	10	10.745
2010	4	27	11	10.745
2010	4	27	12	10.745
2010	4	27	13	10.745
2010	4	27	14	10.745
2010	4	27	15	10.745
2010	4	27	16	10.745
2010	4	27	17	10.745
2010	4	27	18	10.745
2010	4	27	19	10.745
2010	4	27	20	10.745
2010	4	27	21	10.745
2010	4	27	22	10.745
2010	4	27	23	10.745
2010	4	28	0	6.62
2010	4	28	1	6.62
2010	4	28	2	6.62
2010	4	28	3	6.62
2010	4	28	4	6.62
2010	4	28	5	6.62
2010	4	28	6	6.62
2010	4	28	7	6.62
2010	4	28	8	6.62
2010	4	28	9	6.62
2010	4	28	10	6.62
2010	4	28	11	6.62
2010	4	28	12	6.62
2010	4	28	13	6.62
2010	4	28	14	6.62
2010	4	28	15	6.62
2010	4	28	16	6.62
2010	4	28	17	6.62
2010	4	28	18	6.62
2010	4	28	19	6.62
2010	4	28	20	6.62
2010	4	28	21	6.62
2010	4	28	22	6.62
2010	4	28	23	6.62
2010	4	29	0	-7.01
2010	4	29	1	-7.01
2010	4	29	2	-7.01
2010	4	29	3	-7.01
2010	4	29	4	-7.01
2010	4	29	5	-7.01
2010	4	29	6	-7.01
2010	4	29	7	-7.01
2010	4	29	8	-7.01
2010	4	29	9	-7.01
2010	4	29	10	-7.01
2010	4	29	11	-7.01
2010	4	29	12	-7.01
2010	4	29	13	-7.01
2010	4	29	14	-7.01
2010	4	29	15	-7.01
2010	4	29	16	-7.01
2010	4	29	17	-7.01
2010	4	29	18	-7.01
2010	4	29	19	-7.01
2010	4	29	20	-7.01
2010	4	29	21	-7.01
2010	4	29	22	-7.01
2010	4	29	23	-7.01
2010	4	30	0	-3.815
2010	4	30	1	-3.815
2010	4	30	2	-3.815
2010	4	30	3	-3.815
2010	4	30	4	-3.815
2010	4	30	5	-3.815
2010	4	30	6	-3.815
2010	4	30	7	-3.815
2010	4	30	8	-3.815
2010	4	30	9	-3.815
2010	4	30	10	-3.815
2010	4	30	11	-3.815
2010	4	30	12	-3.815
2010	4	30	13	-3.815
2010	4	30	14	-3.815
2010	4	30	15	-3.815
2010	4	30	16	-3.815
2010	4	30	17	-3.815
2010	4	30	18	-3.815
2010	4	30	19	-3.815
2010	4	30	20	-3.815
2010	4	30	21	-3.815
2010	4	30	22	-3.815
2010	4	30	23	-3.815
2010	5	1	0	-2.825
2010	5	1	1	-2.825
2010	5	1	2	-2.825
2010	5	1	3	-2.825
2010	5	1	4	-2.825
2010	5	1	5	-2.825
2010	5	1	6	-2.825
2010	5	1	7	-2.825
2010	5	1	8	-2.825
2010	5	1	9	-2.825
2010	5	1	10	-2.825
2010	5	1	11	-2.825
2010	5	1	12	-2.825
2010	5	1	13	-2.825
2010	5	1	14	-2.825
2010	5	1	15	-2.825
2010	5	1	16	-2.825
2010	5	1	17	-2.825
2010	5	1	18	-2.825
2010	5	1	19	-2.825
2010	5	1	20	-2.825
2010	5	1	21	-2.825
2010	5	1	22	-2.825
2010	5	1	23	-2.825
2010	5	2	0	-0.85
2010	5	2	1	-0.85
2010	5	2	2	-0.85
2010	5	2	3	-0.85
2010	5	2	4	-0.85
2010	5	2	5	-0.85
2010	5	2	6	-0.85
2010	5	2	7	-0.85
2010	5	2	8	-0.85
2010	5	2	9	-0.85
2010	5	2	10	-0.85
2010	5	2	11	-0.85
2010	5	2	12	-0.85
2010	5	2	13	-0.85
2010	5	2	14	-0.85
2010	5	2	15	-0.85
2010	5	2	16	-0.85
2010	5	2	17	-0.85
2010	5	2	18	-0.85
2010	5	2	19	-0.85
2010	5	2	20	-0.85
2010	5	2	21	-0.85
2010	5	2	22	-0.85
2010	5	2	23	-0.85
2010	5	3	0	5.695
2010	5	3	1	5.695
2010	5	3	2	5.695
2010	5	3	3	5.695
2010	5	3	4	5.695
2010	5	3	5	5.695
2010	5	3	6	5.695
2010	5	3	7	5.695
2010	5	3	8	5.695
2010	5	3	9	5.695
2010	5	3	10	5.695
2010	5	3	11	5.695
2010	5	3	12	5.695
2010	5	3	13	5.695
2010	5	3	14	5.695
2010	5	3	15	5.695
2010	5	3	16	5.695
2010	5	3	17	5.695
2010	5	3	18	5.695
2010	5	3	19	5.695
2010	5	3	20	5.695
2010	5	3	21	5.695
2010	5	3	22	5.695
2010	5	3	23	5.695
2010	5	4	0	2.24
2010	5	4	1	2.24
2010	5	4	2	2.24
2010	5	4	3	2.24
2010	5	4	4	2.24
2010	5	4	5	2.24
2010	5	4	6	2.24
2010	5	4	7	2.24
2010	5	4	8	2.24
2010	5	4	9	2.24
2010	5	4	10	2.24
2010	5	4	11	2.24
2010	5	4	12	2.24
2010	5	4	13	2.24
2010	5	4	14	2.24
2010	5	4	15	2.24
2010	5	4	16	2.24
2010	5	4	17	2.24
2010	5	4	18	2.24
2010	5	4	19	2.24
2010	5	4	20	2.24
2010	5	4	21	2.24
2010	5	4	22	2.24
2010	5	4	23	2.24
2010	5	5	0	3.755
2010	5	5	1	3.755
2010	5	5	2	3.755
2010	5	5	3	3.755
2010	5	5	4	3.755
2010	5	5	5	3.755
2010	5	5	6	3.755
2010	5	5	7	3.755
2010	5	5	8	3.755
2010	5	5	9	3.755
2010	5	5	10	3.755
2010	5	5	11	3.755
2010	5	5	12	3.755
2010	5	5	13	3.755
2010	5	5	14	3.755
2010	5	5	15	3.755
2010	5	5	16	3.755
2010	5	5	17	3.755
2010	5	5	18	3.755
2010	5	5	19	3.755
2010	5	5	20	3.755
2010	5	5	21	3.755
2010	5	5	22	3.755
2010	5	5	23	3.755
2010	5	6	0	-5.175
2010	5	6	1	-5.175
2010	5	6	2	-5.175
2010	5	6	3	-5.175
2010	5	6	4	-5.175
2010	5	6	5	-5.175
2010	5	6	6	-5.175
2010	5	6	7	-5.175
2010	5	6	8	-5.175
2010	5	6	9	-5.175
2010	5	6	10	-5.175
2010	5	6	11	-5.175
2010	5	6	12	-5.175
2010	5	6	13	-5.175
2010	5	6	14	-5.175
2010	5	6	15	-5.175
2010	5	6	16	-5.175
2010	5	6	17	-5.175
2010	5	6	18	-5.175
2010	5	6	19	-5.175
2010	5	6	20	-5.175
2010	5	6	21	-5.175
2010	5	6	22	-5.175
2010	5	6	23	-5.175
2010	5	7	0	1.835
2010	5	7	1	1.835
2010	5	7	2	1.835
2010	5	7	3	1.835
2010	5	7	4	1.835
2010	5	7	5	1.835
2010	5	7	6	1.835
2010	5	7	7	1.835
2010	5	7	8	1.835
2010	5	7	9	1.835
2010	5	7	10	1.835
2010	5	7	11	1.835
2010	5	7	12	1.835
2010	5	7	13	1.835
2010	5	7	14	1.835
2010	5	7	15	1.835
2010	5	7	16	1.835
2010	5	7	17	1.835
2010	5	7	18	1.835
2010	5	7	19	1.835
2010	5	7	20	1.835
2010	5	7	21	1.835
2010	5	7	22	1.835
2010	5	7	23	1.835
2010	5	8	0	6.935
2010	5	8	1	6.935
2010	5	8	2	6.935
2010	5	8	3	6.935
2010	5	8	4	6.935
2010	5	8	5	6.935
2010	5	8	6	6.935
2010	5	8	7	6.935
2010	5	8	8	6.935
2010	5	8	9	6.935
2010	5	8	10	6.935
2010	5	8	11	6.935
2010	5	8	12	6.935
2010	5	8	13	6.935
2010	5	8	14	6.935
2010	5	8	15	6.935
2010	5	8	16	6.935
2010	5	8	17	6.935
2010	5	8	18	6.935
2010	5	8	19	6.935
2010	5	8	20	6.935
2010	5	8	21	6.935
2010	5	8	22	6.935
2010	5	8	23	6.935
2010	5	9	0	7.075
2010	5	9	1	7.075
2010	5	9	2	7.075
2010	5	9	3	7.075
2010	5	9	4	7.075
2010	5	9	5	7.075
2010	5	9	6	7.075
2010	5	9	7	7.075
2010	5	9	8	7.075
2010	5	9	9	7.075
2010	5	9	10	7.075
2010	5	9	11	7.075
2010	5	9	12	7.075
2010	5	9	13	7.075
2010	5	9	14	7.075
2010	5	9	15	7.075
2010	5	9	16	7.075
2010	5	9	17	7.075
2010	5	9	18	7.075
2010	5	9	19	7.075
2010	5	9	20	7.075
2010	5	9	21	7.075
2010	5	9	22	7.075
2010	5	9	23	7.075
2010	5	10	0	5.015
2010	5	10	1	5.015
2010	5	10	2	5.015
2010	5	10	3	5.015
2010	5	10	4	5.015
2010	5	10	5	5.015
2010	5	10	6	5.015
2010	5	10	7	5.015
2010	5	10	8	5.015
2010	5	10	9	5.015
2010	5	10	10	5.015
2010	5	10	11	5.015
2010	5	10	12	5.015
2010	5	10	13	5.015
2010	5	10	14	5.015
2010	5	10	15	5.015
2010	5	10	16	5.015
2010	5	10	17	5.015
2010	5	10	18	5.015
2010	5	10	19	5.015
2010	5	10	20	5.015
2010	5	10	21	5.015
2010	5	10	22	5.015
2010	5	10	23	5.015
2010	5	11	0	-0.975
2010	5	11	1	-0.975
2010	5	11	2	-0.975
2010	5	11	3	-0.975
2010	5	11	4	-0.975
2010	5	11	5	-0.975
2010	5	11	6	-0.975
2010	5	11	7	-0.975
2010	5	11	8	-0.975
2010	5	11	9	-0.975
2010	5	11	10	-0.975
2010	5	11	11	-0.975
2010	5	11	12	-0.975
2010	5	11	13	-0.975
2010	5	11	14	-0.975
2010	5	11	15	-0.975
2010	5	11	16	-0.975
2010	5	11	17	-0.975
2010	5	11	18	-0.975
2010	5	11	19	-0.975
2010	5	11	20	-0.975
2010	5	11	21	-0.975
2010	5	11	22	-0.975
2010	5	11	23	-0.975
2010	5	12	0	0.85
2010	5	12	1	0.85
2010	5	12	2	0.85
2010	5	12	3	0.85
2010	5	12	4	0.85
2010	5	12	5	0.85
2010	5	12	6	0.85
2010	5	12	7	0.85
2010	5	12	8	0.85
2010	5	12	9	0.85
2010	5	12	10	0.85
2010	5	12	11	0.85
2010	5	12	12	0.85
2010	5	12	13	0.85
2010	5	12	14	0.85
2010	5	12	15	0.85
2010	5	12	16	0.85
2010	5	12	17	0.85
2010	5	12	18	0.85
2010	5	12	19	0.85
2010	5	12	20	0.85
2010	5	12	21	0.85
2010	5	12	22	0.85
2010	5	12	23	0.85
2010	5	13	0	4.305
2010	5	13	1	4.305
2010	5	13	2	4.305
2010	5	13	3	4.305
2010	5	13	4	4.305
2010	5	13	5	4.305
2010	5	13	6	4.305
2010	5	13	7	4.305
2010	5	13	8	4.305
2010	5	13	9	4.305
2010	5	13	10	4.305
2010	5	13	11	4.305
2010	5	13	12	4.305
2010	5	13	13	4.305
2010	5	13	14	4.305
2010	5	13	15	4.305
2010	5	13	16	4.305
2010	5	13	17	4.305
2010	5	13	18	4.305
2010	5	13	19	4.305
2010	5	13	20	4.305
2010	5	13	21	4.305
2010	5	13	22	4.305
2010	5	13	23	4.305
2010	5	14	0	7.355
2010	5	14	1	7.355
2010	5	14	2	7.355
2010	5	14	3	7.355
2010	5	14	4	7.355
2010	5	14	5	7.355
2010	5	14	6	7.355
2010	5	14	7	7.355
2010	5	14	8	7.355
2010	5	14	9	7.355
2010	5	14	10	7.355
2010	5	14	11	7.355
2010	5	14	12	7.355
2010	5	14	13	7.355
2010	5	14	14	7.355
2010	5	14	15	7.355
2010	5	14	16	7.355
2010	5	14	17	7.355
2010	5	14	18	7.355
2010	5	14	19	7.355
2010	5	14	20	7.355
2010	5	14	21	7.355
2010	5	14	22	7.355
2010	5	14	23	7.355
2010	5	15	0	9.705
2010	5	15	1	9.705
2010	5	15	2	9.705
2010	5	15	3	9.705
2010	5	15	4	9.705
2010	5	15	5	9.705
2010	5	15	6	9.705
2010	5	15	7	9.705
2010	5	15	8	9.705
2010	5	15	9	9.705
2010	5	15	10	9.705
2010	5	15	11	9.705
2010	5	15	12	9.705
2010	5	15	13	9.705
2010	5	15	14	9.705
2010	5	15	15	9.705
2010	5	15	16	9.705
2010	5	15	17	9.705
2010	5	15	18	9.705
2010	5	15	19	9.705
2010	5	15	20	9.705
2010	5	15	21	9.705
2010	5	15	22	9.705
2010	5	15	23	9.705
2010	5	16	0	12.52
2010	5	16	1	12.52
2010	5	16	2	12.52
2010	5	16	3	12.52
2010	5	16	4	12.52
2010	5	16	5	12.52
2010	5	16	6	12.52
2010	5	16	7	12.52
2010	5	16	8	12.52
2010	5	16	9	12.52
2010	5	16	10	12.52
2010	5	16	11	12.52
2010	5	16	12	12.52
2010	5	16	13	12.52
2010	5	16	14	12.52
2010	5	16	15	12.52
2010	5	16	16	12.52
2010	5	16	17	12.52
2010	5	16	18	12.52
2010	5	16	19	12.52
2010	5	16	20	12.52
2010	5	16	21	12.52
2010	5	16	22	12.52
2010	5	16	23	12.52
2010	5	17	0	14.525
2010	5	17	1	14.525
2010	5	17	2	14.525
2010	5	17	3	14.525
2010	5	17	4	14.525
2010	5	17	5	14.525
2010	5	17	6	14.525
2010	5	17	7	14.525
2010	5	17	8	14.525
2010	5	17	9	14.525
2010	5	17	10	14.525
2010	5	17	11	14.525
2010	5	17	12	14.525
2010	5	17	13	14.525
2010	5	17	14	14.525
2010	5	17	15	14.525
2010	5	17	16	14.525
2010	5	17	17	14.525
2010	5	17	18	14.525
2010	5	17	19	14.525
2010	5	17	20	14.525
2010	5	17	21	14.525
2010	5	17	22	14.525
2010	5	17	23	14.525
2010	5	18	0	6.97
2010	5	18	1	6.97
2010	5	18	2	6.97
2010	5	18	3	6.97
2010	5	18	4	6.97
2010	5	18	5	6.97
2010	5	18	6	6.97
2010	5	18	7	6.97
2010	5	18	8	6.97
2010	5	18	9	6.97
2010	5	18	10	6.97
2010	5	18	11	6.97
2010	5	18	12	6.97
2010	5	18	13	6.97
2010	5	18	14	6.97
2010	5	18	15	6.97
2010	5	18	16	6.97
2010	5	18	17	6.97
2010	5	18	18	6.97
2010	5	18	19	6.97
2010	5	18	20	6.97
2010	5	18	21	6.97
2010	5	18	22	6.97
2010	5	18	23	6.97
2010	5	19	0	5.695
2010	5	19	1	5.695
2010	5	19	2	5.695
2010	5	19	3	5.695
2010	5	19	4	5.695
2010	5	19	5	5.695
2010	5	19	6	5.695
2010	5	19	7	5.695
2010	5	19	8	5.695
2010	5	19	9	5.695
2010	5	19	10	5.695
2010	5	19	11	5.695
2010	5	19	12	5.695
2010	5	19	13	5.695
2010	5	19	14	5.695
2010	5	19	15	5.695
2010	5	19	16	5.695
2010	5	19	17	5.695
2010	5	19	18	5.695
2010	5	19	19	5.695
2010	5	19	20	5.695
2010	5	19	21	5.695
2010	5	19	22	5.695
2010	5	19	23	5.695
2010	5	20	0	5.615
2010	5	20	1	5.615
2010	5	20	2	5.615
2010	5	20	3	5.615
2010	5	20	4	5.615
2010	5	20	5	5.615
2010	5	20	6	5.615
2010	5	20	7	5.615
2010	5	20	8	5.615
2010	5	20	9	5.615
2010	5	20	10	5.615
2010	5	20	11	5.615
2010	5	20	12	5.615
2010	5	20	13	5.615
2010	5	20	14	5.615
2010	5	20	15	5.615
2010	5	20	16	5.615
2010	5	20	17	5.615
2010	5	20	18	5.615
2010	5	20	19	5.615
2010	5	20	20	5.615
2010	5	20	21	5.615
2010	5	20	22	5.615
2010	5	20	23	5.615
2010	5	21	0	7.08
2010	5	21	1	7.08
2010	5	21	2	7.08
2010	5	21	3	7.08
2010	5	21	4	7.08
2010	5	21	5	7.08
2010	5	21	6	7.08
2010	5	21	7	7.08
2010	5	21	8	7.08
2010	5	21	9	7.08
2010	5	21	10	7.08
2010	5	21	11	7.08
2010	5	21	12	7.08
2010	5	21	13	7.08
2010	5	21	14	7.08
2010	5	21	15	7.08
2010	5	21	16	7.08
2010	5	21	17	7.08
2010	5	21	18	7.08
2010	5	21	19	7.08
2010	5	21	20	7.08
2010	5	21	21	7.08
2010	5	21	22	7.08
2010	5	21	23	7.08
2010	5	22	0	-0.725
2010	5	22	1	-0.725
2010	5	22	2	-0.725
2010	5	22	3	-0.725
2010	5	22	4	-0.725
2010	5	22	5	-0.725
2010	5	22	6	-0.725
2010	5	22	7	-0.725
2010	5	22	8	-0.725
2010	5	22	9	-0.725
2010	5	22	10	-0.725
2010	5	22	11	-0.725
2010	5	22	12	-0.725
2010	5	22	13	-0.725
2010	5	22	14	-0.725
2010	5	22	15	-0.725
2010	5	22	16	-0.725
2010	5	22	17	-0.725
2010	5	22	18	-0.725
2010	5	22	19	-0.725
2010	5	22	20	-0.725
2010	5	22	21	-0.725
2010	5	22	22	-0.725
2010	5	22	23	-0.725
2010	5	23	0	5.42
2010	5	23	1	5.42
2010	5	23	2	5.42
2010	5	23	3	5.42
2010	5	23	4	5.42
2010	5	23	5	5.42
2010	5	23	6	5.42
2010	5	23	7	5.42
2010	5	23	8	5.42
2010	5	23	9	5.42
2010	5	23	10	5.42
2010	5	23	11	5.42
2010	5	23	12	5.42
2010	5	23	13	5.42
2010	5	23	14	5.42
2010	5	23	15	5.42
2010	5	23	16	5.42
2010	5	23	17	5.42
2010	5	23	18	5.42
2010	5	23	19	5.42
2010	5	23	20	5.42
2010	5	23	21	5.42
2010	5	23	22	5.42
2010	5	23	23	5.42
2010	5	24	0	-2.15
2010	5	24	1	-2.15
2010	5	24	2	-2.15
2010	5	24	3	-2.15
2010	5	24	4	-2.15
2010	5	24	5	-2.15
2010	5	24	6	-2.15
2010	5	24	7	-2.15
2010	5	24	8	-2.15
2010	5	24	9	-2.15
2010	5	24	10	-2.15
2010	5	24	11	-2.15
2010	5	24	12	-2.15
2010	5	24	13	-2.15
2010	5	24	14	-2.15
2010	5	24	15	-2.15
2010	5	24	16	-2.15
2010	5	24	17	-2.15
2010	5	24	18	-2.15
2010	5	24	19	-2.15
2010	5	24	20	-2.15
2010	5	24	21	-2.15
2010	5	24	22	-2.15
2010	5	24	23	-2.15
2010	5	25	0	8.98
2010	5	25	1	8.98
2010	5	25	2	8.98
2010	5	25	3	8.98
2010	5	25	4	8.98
2010	5	25	5	8.98
2010	5	25	6	8.98
2010	5	25	7	8.98
2010	5	25	8	8.98
2010	5	25	9	8.98
2010	5	25	10	8.98
2010	5	25	11	8.98
2010	5	25	12	8.98
2010	5	25	13	8.98
2010	5	25	14	8.98
2010	5	25	15	8.98
2010	5	25	16	8.98
2010	5	25	17	8.98
2010	5	25	18	8.98
2010	5	25	19	8.98
2010	5	25	20	8.98
2010	5	25	21	8.98
2010	5	25	22	8.98
2010	5	25	23	8.98
2010	5	26	0	10.745
2010	5	26	1	10.745
2010	5	26	2	10.745
2010	5	26	3	10.745
2010	5	26	4	10.745
2010	5	26	5	10.745
2010	5	26	6	10.745
2010	5	26	7	10.745
2010	5	26	8	10.745
2010	5	26	9	10.745
2010	5	26	10	10.745
2010	5	26	11	10.745
2010	5	26	12	10.745
2010	5	26	13	10.745
2010	5	26	14	10.745
2010	5	26	15	10.745
2010	5	26	16	10.745
2010	5	26	17	10.745
2010	5	26	18	10.745
2010	5	26	19	10.745
2010	5	26	20	10.745
2010	5	26	21	10.745
2010	5	26	22	10.745
2010	5	26	23	10.745
2010	5	27	0	12.305
2010	5	27	1	12.305
2010	5	27	2	12.305
2010	5	27	3	12.305
2010	5	27	4	12.305
2010	5	27	5	12.305
2010	5	27	6	12.305
2010	5	27	7	12.305
2010	5	27	8	12.305
2010	5	27	9	12.305
2010	5	27	10	12.305
2010	5	27	11	12.305
2010	5	27	12	12.305
2010	5	27	13	12.305
2010	5	27	14	12.305
2010	5	27	15	12.305
2010	5	27	16	12.305
2010	5	27	17	12.305
2010	5	27	18	12.305
2010	5	27	19	12.305
2010	5	27	20	12.305
2010	5	27	21	12.305
2010	5	27	22	12.305
2010	5	27	23	12.305
2010	5	28	0	12.605
2010	5	28	1	12.605
2010	5	28	2	12.605
2010	5	28	3	12.605
2010	5	28	4	12.605
2010	5	28	5	12.605
2010	5	28	6	12.605
2010	5	28	7	12.605
2010	5	28	8	12.605
2010	5	28	9	12.605
2010	5	28	10	12.605
2010	5	28	11	12.605
2010	5	28	12	12.605
2010	5	28	13	12.605
2010	5	28	14	12.605
2010	5	28	15	12.605
2010	5	28	16	12.605
2010	5	28	17	12.605
2010	5	28	18	12.605
2010	5	28	19	12.605
2010	5	28	20	12.605
2010	5	28	21	12.605
2010	5	28	22	12.605
2010	5	28	23	12.605
2010	5	29	0	1.775
2010	5	29	1	1.775
2010	5	29	2	1.775
2010	5	29	3	1.775
2010	5	29	4	1.775
2010	5	29	5	1.775
2010	5	29	6	1.775
2010	5	29	7	1.775
2010	5	29	8	1.775
2010	5	29	9	1.775
2010	5	29	10	1.775
2010	5	29	11	1.775
2010	5	29	12	1.775
2010	5	29	13	1.775
2010	5	29	14	1.775
2010	5	29	15	1.775
2010	5	29	16	1.775
2010	5	29	17	1.775
2010	5	29	18	1.775
2010	5	29	19	1.775
2010	5	29	20	1.775
2010	5	29	21	1.775
2010	5	29	22	1.775
2010	5	29	23	1.775
2010	5	30	0	6.245
2010	5	30	1	6.245
2010	5	30	2	6.245
2010	5	30	3	6.245
2010	5	30	4	6.245
2010	5	30	5	6.245
2010	5	30	6	6.245
2010	5	30	7	6.245
2010	5	30	8	6.245
2010	5	30	9	6.245
2010	5	30	10	6.245
2010	5	30	11	6.245
2010	5	30	12	6.245
2010	5	30	13	6.245
2010	5	30	14	6.245
2010	5	30	15	6.245
2010	5	30	16	6.245
2010	5	30	17	6.245
2010	5	30	18	6.245
2010	5	30	19	6.245
2010	5	30	20	6.245
2010	5	30	21	6.245
2010	5	30	22	6.245
2010	5	30	23	6.245
2010	5	31	0	11.08
2010	5	31	1	11.08
2010	5	31	2	11.08
2010	5	31	3	11.08
2010	5	31	4	11.08
2010	5	31	5	11.08
2010	5	31	6	11.08
2010	5	31	7	11.08
2010	5	31	8	11.08
2010	5	31	9	11.08
2010	5	31	10	11.08
2010	5	31	11	11.08
2010	5	31	12	11.08
2010	5	31	13	11.08
2010	5	31	14	11.08
2010	5	31	15	11.08
2010	5	31	16	11.08
2010	5	31	17	11.08
2010	5	31	18	11.08
2010	5	31	19	11.08
2010	5	31	20	11.08
2010	5	31	21	11.08
2010	5	31	22	11.08
2010	5	31	23	11.08
2010	6	1	0	7.535
